0,EP_station_NO,EP_station_NO2,EP_station_NOX,EP_station_O3,EP_station_PM10,EP_station_PM2.5,EP_station_RH,EP_station_SO2,EP_station_Temp,EP_station_WD,EP_station_WS,EP_station_Rain,EP_station_CO,EP_station_Benzene,factor0
2023-05-01 06:05:00,4.7,33.3,40.4,32.2,11.0,,,,,,,,,,
2023-05-01 06:10:00,5.9,36.0,45.1,30.1,11.0,,,,,,,,,,
2023-05-01 06:15:00,4.7,33.3,40.4,41.6,11.0,,,,,,,,,,
2023-05-01 06:20:00,4.0,29.4,35.4,49.9,11.0,,,,,,,,,,
2023-05-01 06:25:00,1.7,15.3,17.8,70.6,11.0,,,,,,,,,,
2023-05-01 06:30:00,0.8,5.8,7.0,82.4,11.0,,,,,,,,,,
2023-05-01 06:35:00,0.9,5.5,7.0,87.9,11.0,,,,,,,,,,
2023-05-01 06:40:00,1.7,12.3,14.8,79.4,19.0,,,,,,,,,,
2023-05-01 06:45:00,1.7,10.9,13.4,76.8,21.0,,,,,,,,,,
2023-05-01 06:50:00,1.0,4.6,6.0,87.4,21.0,,,,,,,,,,
2023-05-01 06:55:00,0.8,4.3,5.6,86.3,21.0,,,,,,,,,,
2023-05-01 07:00:00,1.0,4.8,6.2,85.8,21.0,,,,,,,,,,
2023-05-01 07:05:00,1.0,4.2,5.7,88.5,21.0,,,,,,,,,,
2023-05-01 07:10:00,1.0,3.4,4.8,90.9,21.0,,,,,,,,,,
2023-05-01 07:15:00,0.8,3.7,4.9,90.5,21.0,,,,,,,,,,
2023-05-01 07:20:00,0.8,3.5,4.7,90.6,21.0,,,,,,,,,,
2023-05-01 07:25:00,1.0,4.1,5.6,89.6,21.0,,,,,,,,,,
2023-05-01 07:30:00,0.8,3.4,4.7,91.5,21.0,,,,,,,,,,
2023-05-01 07:35:00,0.9,4.2,5.6,87.8,21.0,,,,,,,,,,
2023-05-01 07:40:00,1.1,7.8,9.4,88.0,28.2,,,,,,,,,,
2023-05-01 07:45:00,0.9,4.9,6.3,91.2,30.0,,,,,,,,,,
2023-05-01 07:50:00,0.8,3.7,5.0,90.8,30.0,,,,,,,,,,
2023-05-01 07:55:00,1.0,4.2,5.7,89.9,30.0,,,,,,,,,,
2023-05-01 08:00:00,0.9,3.4,4.7,90.8,30.0,,,,,,,,,,
2023-05-01 08:05:00,0.9,2.8,4.1,91.1,30.0,,,,,,,,,,
2023-05-01 08:10:00,0.7,2.6,3.6,91.4,30.0,,,,,,,,,,
2023-05-01 08:15:00,0.8,2.8,4.1,90.3,30.0,,,,,,,,,,
2023-05-01 08:20:00,0.8,3.2,4.4,91.3,30.0,,,,,,,,,,
2023-05-01 08:25:00,0.9,3.2,4.5,89.8,30.0,,,,,,,,,,
2023-05-01 08:30:00,1.1,3.9,5.6,88.7,30.0,,,,,,,,,,
